datetime,Predicted_AQI,AQI_Category,Live_AQI_used,temp,dew,humidity,precip,windspeed,winddir,visibility,so2,no2,o3,co,hour,day_of_week,is_weekend,dow_sin,dow_cos,aqi_lag1
2025-08-11 10:00:00+05:00,61.71782302856445,Moderate 😐,57.0,27.6,24.2,81.75,0.0,30.2,252.2,24.1,,,,,10,0,0,0.0,1.0,57.0
2025-08-11 11:00:00+05:00,64.68476104736328,Moderate 😐,57.0,27.8,24.2,80.8,0.1,30.2,250.1,24.1,,,,,11,0,0,0.0,1.0,61.71782302856445
2025-08-11 12:00:00+05:00,66.5411148071289,Moderate 😐,57.0,28.0,24.2,79.87,0.0,29.9,252.5,24.1,,,,,12,0,0,0.0,1.0,64.68476104736328
2025-08-11 13:00:00+05:00,67.76810455322266,Moderate 😐,57.0,27.9,24.1,79.85,0.0,32.4,250.6,24.1,,,,,13,0,0,0.0,1.0,66.5411148071289
2025-08-11 14:00:00+05:00,68.41354370117188,Moderate 😐,57.0,27.9,24.1,79.85,0.0,31.3,245.7,24.1,,,,,14,0,0,0.0,1.0,67.76810455322266
2025-08-11 15:00:00+05:00,68.41354370117188,Moderate 😐,57.0,27.8,24.1,80.32,0.0,32.0,244.6,24.1,,,,,15,0,0,0.0,1.0,68.41354370117188
2025-08-11 16:00:00+05:00,68.45635223388672,Moderate 😐,57.0,27.8,24.1,80.32,0.0,33.1,245.0,24.1,,,,,16,0,0,0.0,1.0,68.41354370117188
2025-08-11 17:00:00+05:00,68.87688446044922,Moderate 😐,57.0,27.7,24.2,81.28,0.0,32.4,238.8,24.1,,,,,17,0,0,0.0,1.0,68.45635223388672
2025-08-11 18:00:00+05:00,68.87100219726562,Moderate 😐,57.0,27.5,24.3,82.73,0.0,32.4,241.1,24.1,,,,,18,0,0,0.0,1.0,68.87688446044922
2025-08-11 19:00:00+05:00,67.75287628173828,Moderate 😐,57.0,27.2,24.2,83.69,0.1,32.0,239.3,24.1,,,,,19,0,0,0.0,1.0,68.87100219726562
2025-08-11 20:00:00+05:00,68.10576629638672,Moderate 😐,57.0,27.2,24.2,83.69,0.0,29.9,241.8,24.1,,,,,20,0,0,0.0,1.0,67.75287628173828
2025-08-11 21:00:00+05:00,70.84273529052734,Moderate 😐,57.0,27.4,24.1,82.22,0.0,30.6,251.1,24.1,,,,,21,0,0,0.0,1.0,68.10576629638672
2025-08-11 22:00:00+05:00,70.3511962890625,Moderate 😐,57.0,27.1,23.7,81.69,0.0,31.3,254.3,24.1,,,,,22,0,0,0.0,1.0,70.84273529052734
2025-08-11 23:00:00+05:00,69.58038330078125,Moderate 😐,57.0,26.9,23.6,82.16,0.1,32.0,252.4,24.1,,,,,23,0,0,0.0,1.0,70.3511962890625
2025-08-12 00:00:00+05:00,66.7925033569336,Moderate 😐,57.0,26.9,23.8,83.16,0.0,33.1,255.3,24.1,,,,,0,1,0,0.7818314824680298,0.6234898018587336,69.58038330078125
2025-08-12 01:00:00+05:00,64.83710479736328,Moderate 😐,57.0,26.8,23.5,82.15,0.1,33.8,258.2,24.1,,,,,1,1,0,0.7818314824680298,0.6234898018587336,66.7925033569336
2025-08-12 02:00:00+05:00,63.72648239135742,Moderate 😐,57.0,26.7,23.7,83.64,0.1,33.1,255.6,24.1,,,,,2,1,0,0.7818314824680298,0.6234898018587336,64.83710479736328
2025-08-12 03:00:00+05:00,63.831886291503906,Moderate 😐,57.0,26.7,23.9,84.65,0.1,34.2,253.0,24.1,,,,,3,1,0,0.7818314824680298,0.6234898018587336,63.72648239135742
2025-08-12 04:00:00+05:00,64.25989532470703,Moderate 😐,57.0,26.7,23.8,84.14,0.0,34.6,251.7,24.1,,,,,4,1,0,0.7818314824680298,0.6234898018587336,63.831886291503906
2025-08-12 05:00:00+05:00,64.07298278808594,Moderate 😐,57.0,26.7,23.9,84.65,0.1,36.0,252.2,24.1,,,,,5,1,0,0.7818314824680298,0.6234898018587336,64.25989532470703
2025-08-12 06:00:00+05:00,64.28022766113281,Moderate 😐,57.0,26.9,24.2,85.18,0.1,33.8,254.0,24.1,,,,,6,1,0,0.7818314824680298,0.6234898018587336,64.07298278808594
